,position,spatial_bin,object_ID,object_bin,fr,trial,subject
0,-33.970166666666664,0,barrel,4,20,1,1
1,-33.83528333333334,0,barrel,4,10,1,1
2,-33.58481666666667,0,barrel,4,30,1,1
3,-33.21718333333334,0,barrel,4,30,1,1
4,-32.73628333333334,0,barrel,4,10,1,1
5,-32.13803333333333,0,barrel,4,10,1,1
6,-31.424333333333333,0,barrel,4,10,1,1
7,-30.59443333333333,0,barrel,4,20,1,1
8,-29.65065,1,barrel,4,20,1,1
9,-28.588866666666664,1,barrel,4,0,1,1
10,-27.44258333333333,1,barrel,4,0,1,1
11,-26.285966666666667,2,barrel,4,20,1,1
12,-25.138133333333332,2,barrel,4,10,1,1
13,-23.973316666666665,2,barrel,4,0,1,1
14,-22.816099999999995,3,barrel,4,20,1,1
15,-21.65745,3,barrel,4,10,1,1
16,-20.49885,3,barrel,4,20,1,1
17,-19.343549999999997,4,barrel,4,0,1,1
18,-18.187283333333333,4,barrel,4,0,1,1
19,-17.032833333333333,4,barrel,4,10,1,1
20,-15.877083333333331,5,barrel,4,0,1,1
21,-14.71923333333333,5,barrel,4,10,1,1
22,-13.561733333333331,5,barrel,4,10,1,1
23,-12.412416666666665,6,barrel,4,0,1,1
24,-11.326116666666666,6,barrel,4,0,1,1
25,-10.325285,6,barrel,4,40,1,1
26,-9.407248333333333,7,barrel,4,10,1,1
27,-8.576738333333333,7,barrel,4,10,1,1
28,-7.828186666666666,7,barrel,4,0,1,1
29,-7.162536666666667,7,barrel,4,0,1,1
30,-6.582766666666667,7,barrel,4,10,1,1
31,-6.087538333333334,8,barrel,4,10,1,1
32,-5.676855,8,barrel,4,10,1,1
33,-5.341678333333333,8,barrel,4,20,1,1
34,-5.02851,8,barrel,4,10,1,1
35,-4.715395,8,barrel,4,0,1,1
36,-4.4022,8,barrel,4,0,1,1
37,-4.08877,8,barrel,4,20,1,1
38,-3.775458333333333,8,barrel,4,10,1,1
39,-3.4618983333333326,8,barrel,4,10,1,1
40,-3.148773333333333,8,barrel,4,20,1,1
41,-2.8354633333333332,9,barrel,4,10,1,1
42,-2.5222516666666666,9,barrel,4,20,1,1
43,-2.20881,9,barrel,4,30,1,1
44,-1.8957666666666666,9,barrel,4,0,1,1
45,-1.5825933333333335,9,barrel,4,0,1,1
46,-1.2694249999999998,9,barrel,4,0,1,1
47,-0.95654,9,barrel,4,20,1,1
48,-0.6432538333333333,9,barrel,4,20,1,1
49,-0.33002166666666666,9,barrel,4,20,1,1
50,-0.016479583333333336,9,barrel,4,30,1,1
51,0.29684083333333333,9,barrel,4,30,1,1
52,0.609931,10,barrel,4,10,1,1
53,0.9226841666666666,10,barrel,4,10,1,1
54,1.2358200000000001,10,barrel,4,0,1,1
55,1.5495566666666667,10,barrel,4,0,1,1
56,1.8628683333333331,10,barrel,4,30,1,1
57,2.1762483333333336,10,barrel,4,10,1,1
58,2.489386666666667,10,barrel,4,10,1,1
59,2.802655,10,barrel,4,20,1,1
60,3.11574,10,barrel,4,0,1,1
61,3.429491666666667,10,barrel,4,0,1,1
62,3.742316666666667,10,barrel,4,10,1,1
63,4.056073333333333,11,barrel,4,10,1,1
64,4.36881,11,barrel,4,10,1,1
65,4.681826666666667,11,barrel,4,30,1,1
66,4.995358333333334,11,barrel,4,30,1,1
67,5.308364999999999,11,barrel,4,30,1,1
68,5.62182,11,barrel,4,10,1,1
69,5.935016666666667,11,barrel,4,0,1,1
70,6.248503333333333,11,barrel,4,10,1,1
71,6.579536666666667,11,barrel,4,0,1,1
72,6.97193,11,barrel,4,10,1,1
73,7.431964999999999,12,barrel,4,20,1,1
74,7.961491666666667,12,barrel,4,0,1,1
75,8.55852,12,barrel,4,0,1,1
76,9.222951666666667,12,barrel,4,0,1,1
77,9.955543333333331,12,barrel,4,10,1,1
78,10.756283333333334,13,barrel,4,0,1,1
79,11.624783333333333,13,barrel,4,10,1,1
80,12.562616666666665,13,barrel,4,20,1,1
81,13.54945,13,barrel,4,0,1,1
82,14.542233333333334,14,barrel,4,0,1,1
83,15.537783333333332,14,barrel,4,0,1,1
84,16.529833333333332,14,barrel,4,0,1,1
85,17.524216666666668,14,barrel,4,0,1,1
86,18.5166,15,barrel,4,0,1,1
87,19.509433333333334,15,barrel,4,0,1,1
88,20.502783333333333,15,barrel,4,0,1,1
89,21.495833333333334,16,barrel,4,0,1,1
90,22.490016666666666,16,barrel,4,10,1,1
91,23.484283333333334,16,barrel,4,0,1,1
92,24.475583333333333,16,barrel,4,30,1,1
93,25.46955,17,barrel,4,10,1,1
94,26.461250000000003,17,barrel,4,10,1,1
95,27.454916666666666,17,barrel,4,0,1,1
96,28.446533333333335,18,barrel,4,10,1,1
97,29.441766666666666,18,barrel,4,10,1,1
98,30.433049999999998,18,barrel,4,10,1,1
99,31.4265,19,barrel,4,30,1,1
100,32.41995,19,barrel,4,0,1,1
101,33.414049999999996,19,barrel,4,20,1,1
102,34.323719999999994,19,barrel,4,10,1,1
103,34.8205,19,barrel,4,0,1,1
104,-33.9973,0,barrel,4,10,2,1
105,-33.97493333333333,0,barrel,4,0,2,1
106,-33.90086666666667,0,barrel,4,0,2,1
107,-33.777766666666665,0,barrel,4,0,2,1
108,-33.605133333333335,0,barrel,4,20,2,1
109,-33.38320000000001,0,barrel,4,0,2,1
110,-33.112,0,barrel,4,30,2,1
111,-32.790866666666666,0,barrel,4,0,2,1
112,-32.42111666666667,0,barrel,4,0,2,1
113,-32.00158333333333,0,barrel,4,10,2,1
114,-31.533516666666667,0,barrel,4,0,2,1
115,-31.040966666666662,0,barrel,4,10,2,1
116,-30.54675,1,barrel,4,10,2,1
117,-30.05255,1,barrel,4,20,2,1
118,-29.558366666666668,1,barrel,4,20,2,1
119,-29.065316666666664,1,barrel,4,10,2,1
120,-28.571633333333335,1,barrel,4,0,2,1
121,-28.07743333333333,1,barrel,4,0,2,1
122,-27.584533333333336,1,barrel,4,0,2,1
123,-27.090366666666668,2,barrel,4,0,2,1
124,-26.596433333333337,2,barrel,4,0,2,1
125,-26.102533333333337,2,barrel,4,0,2,1
126,-25.60865,2,barrel,4,10,2,1
127,-25.114816666666666,2,barrel,4,10,2,1
128,-24.622316666666666,2,barrel,4,10,2,1
129,-24.127716666666668,2,barrel,4,0,2,1
130,-23.633933333333335,3,barrel,4,0,2,1
131,-23.140383333333332,3,barrel,4,10,2,1
132,-22.645283333333335,3,barrel,4,10,2,1
133,-22.151483333333335,3,barrel,4,0,2,1
134,-21.657683333333335,3,barrel,4,10,2,1
135,-21.16371666666667,3,barrel,4,20,2,1
136,-20.669966666666667,3,barrel,4,0,2,1
137,-20.17555,4,barrel,4,10,2,1
138,-19.681016666666665,4,barrel,4,20,2,1
139,-19.189316666666667,4,barrel,4,0,2,1
140,-18.696050000000003,4,barrel,4,0,2,1
141,-18.202366666666666,4,barrel,4,0,2,1
142,-17.7085,4,barrel,4,0,2,1
143,-17.21466666666667,4,barrel,4,0,2,1
144,-16.721149999999998,5,barrel,4,20,2,1
145,-16.227333333333334,5,barrel,4,0,2,1
146,-15.733066666666668,5,barrel,4,0,2,1
147,-15.239716666666666,5,barrel,4,0,2,1
148,-14.745716666666667,5,barrel,4,0,2,1
149,-14.25203333333333,5,barrel,4,10,2,1
150,-13.757600000000002,5,barrel,4,20,2,1
151,-13.2644,6,barrel,4,20,2,1
152,-12.770216666666665,6,barrel,4,20,2,1
153,-12.276466666666666,6,barrel,4,20,2,1
154,-11.783116666666666,6,barrel,4,20,2,1
155,-11.289383333333333,6,barrel,4,0,2,1
156,-10.795499999999999,6,barrel,4,0,2,1
157,-10.301933333333332,6,barrel,4,0,2,1
158,-9.80808,7,barrel,4,10,2,1
159,-9.314911666666665,7,barrel,4,10,2,1
160,-8.820233333333334,7,barrel,4,10,2,1
161,-8.327145,7,barrel,4,0,2,1
162,-7.833913333333334,7,barrel,4,0,2,1
163,-7.339745,7,barrel,4,20,2,1
164,-6.846284999999999,7,barrel,4,10,2,1
165,-6.353388333333332,8,barrel,4,20,2,1
166,-5.859479999999999,8,barrel,4,10,2,1
167,-5.366621666666666,8,barrel,4,20,2,1
168,-4.87276,8,barrel,4,0,2,1
169,-4.37911,8,barrel,4,0,2,1
170,-3.8859866666666663,8,barrel,4,20,2,1
171,-3.3918216666666665,8,barrel,4,0,2,1
172,-2.89887,9,barrel,4,20,2,1
173,-2.4050999999999996,9,barrel,4,0,2,1
174,-1.9117066666666667,9,barrel,4,0,2,1
175,-1.4187649999999998,9,barrel,4,0,2,1
176,-0.9252403333333334,9,barrel,4,0,2,1
177,-0.4310698333333334,9,barrel,4,10,2,1
178,0.06183615,9,barrel,4,0,2,1
179,0.5561918333333333,10,barrel,4,20,2,1
180,1.0489261666666667,10,barrel,4,10,2,1
181,1.5424049999999998,10,barrel,4,0,2,1
182,2.0362833333333334,10,barrel,4,0,2,1
183,2.5295116666666666,10,barrel,4,0,2,1
184,3.023198333333333,10,barrel,4,10,2,1
185,3.5165249999999997,10,barrel,4,20,2,1
186,4.010445,11,barrel,4,10,2,1
187,4.5030600000000005,11,barrel,4,30,2,1
188,4.996345000000001,11,barrel,4,0,2,1
189,5.486593333333334,11,barrel,4,0,2,1
190,5.983764999999999,11,barrel,4,10,2,1
191,6.479068333333334,11,barrel,4,10,2,1
192,6.994408333333333,11,barrel,4,0,2,1
193,7.538753333333333,12,barrel,4,10,2,1
194,8.115938333333334,12,barrel,4,0,2,1
195,8.724423333333332,12,barrel,4,10,2,1
196,9.362591666666667,12,barrel,4,10,2,1
197,10.031944999999999,12,barrel,4,10,2,1
198,10.73253333333333,12,barrel,4,50,2,1
199,11.4654,13,barrel,4,10,2,1
200,12.228133333333332,13,barrel,4,10,2,1
201,13.021449999999996,13,barrel,4,40,2,1
202,13.824649999999998,13,barrel,4,0,2,1
203,14.630466666666665,14,barrel,4,10,2,1
204,15.4343,14,barrel,4,0,2,1
205,16.23866666666667,14,barrel,4,0,2,1
206,17.043833333333335,14,barrel,4,10,2,1
207,17.849116666666667,15,barrel,4,30,2,1
208,18.65225,15,barrel,4,10,2,1
209,19.45756666666667,15,barrel,4,20,2,1
210,20.26196666666667,15,barrel,4,10,2,1
211,21.0664,15,barrel,4,0,2,1
212,21.870350000000002,16,barrel,4,20,2,1
213,22.674716666666665,16,barrel,4,20,2,1
214,23.479133333333333,16,barrel,4,0,2,1
215,24.283816666666667,16,barrel,4,0,2,1
216,25.088616666666667,17,barrel,4,0,2,1
217,25.892683333333334,17,barrel,4,10,2,1
218,26.696783333333332,17,barrel,4,20,2,1
219,27.501316666666668,17,barrel,4,30,2,1
220,28.304883333333336,18,barrel,4,20,2,1
221,29.109583333333337,18,barrel,4,20,2,1
222,29.912666666666667,18,barrel,4,10,2,1
223,30.717266666666664,18,barrel,4,0,2,1
224,31.520283333333335,19,barrel,4,0,2,1
225,32.326883333333335,19,barrel,4,10,2,1
226,33.13183333333333,19,barrel,4,20,2,1
227,33.93551666666667,19,barrel,4,10,2,1
228,34.604974999999996,19,barrel,4,20,2,1
229,-33.998,0,barrel,4,20,3,1
230,-33.971516666666666,0,barrel,4,10,3,1
231,-33.87216666666667,0,barrel,4,10,3,1
232,-33.69766666666667,0,barrel,4,20,3,1
233,-33.448150000000005,0,barrel,4,20,3,1
234,-33.1235,0,barrel,4,20,3,1
235,-32.72515,0,barrel,4,20,3,1
236,-32.2508,0,barrel,4,10,3,1
237,-31.701850000000004,0,barrel,4,0,3,1
238,-31.078666666666663,0,barrel,4,20,3,1
239,-30.379483333333337,1,barrel,4,10,3,1
240,-29.63348333333333,1,barrel,4,30,3,1
241,-28.885816666666667,1,barrel,4,30,3,1
242,-28.1371,1,barrel,4,20,3,1
243,-27.387483333333336,1,barrel,4,0,3,1
244,-26.638833333333334,2,barrel,4,10,3,1
245,-25.890433333333334,2,barrel,4,10,3,1
246,-25.14091666666667,2,barrel,4,0,3,1
247,-24.39238333333333,2,barrel,4,10,3,1
248,-23.643966666666667,3,barrel,4,20,3,1
249,-22.894283333333334,3,barrel,4,10,3,1
250,-22.146150000000002,3,barrel,4,40,3,1
251,-21.397783333333333,3,barrel,4,20,3,1
252,-20.648133333333334,3,barrel,4,70,3,1
253,-19.898850000000003,4,barrel,4,40,3,1
254,-19.151033333333334,4,barrel,4,20,3,1
255,-18.401233333333334,4,barrel,4,40,3,1
256,-17.652583333333336,4,barrel,4,30,3,1
257,-16.904033333333334,4,barrel,4,40,3,1
258,-16.155350000000002,5,barrel,4,50,3,1
259,-15.406833333333333,5,barrel,4,50,3,1
260,-14.656350000000002,5,barrel,4,30,3,1
261,-13.902433333333335,5,barrel,4,20,3,1
262,-13.129766666666667,6,barrel,4,20,3,1
263,-12.342083333333333,6,barrel,4,10,3,1
264,-11.53765,6,barrel,4,30,3,1
265,-10.713666666666668,6,barrel,4,10,3,1
266,-9.873395,7,barrel,4,10,3,1
267,-9.01726,7,barrel,4,20,3,1
268,-8.145748333333335,7,barrel,4,20,3,1
269,-7.254586666666666,7,barrel,4,50,3,1
270,-6.346093333333333,8,barrel,4,50,3,1
271,-5.428445,8,barrel,4,30,3,1
272,-4.51068,8,barrel,4,20,3,1
273,-3.592005,8,barrel,4,10,3,1
274,-2.672368333333333,9,barrel,4,0,3,1
275,-1.7529816666666667,9,barrel,4,0,3,1
276,-0.8354201666666667,9,barrel,4,10,3,1
277,0.084076875,9,barrel,4,40,3,1
278,1.0027366666666666,10,barrel,4,30,3,1
279,1.9206716666666666,10,barrel,4,20,3,1
280,2.8390233333333335,10,barrel,4,20,3,1
281,3.7592266666666667,10,barrel,4,10,3,1
282,4.677896666666667,11,barrel,4,0,3,1
283,5.595356666666667,11,barrel,4,20,3,1
284,6.512899999999999,11,barrel,4,20,3,1
285,7.417694999999999,12,barrel,4,10,3,1
286,8.306468333333333,12,barrel,4,20,3,1
287,9.174888333333334,12,barrel,4,10,3,1
288,10.02886,12,barrel,4,20,3,1
289,10.866,13,barrel,4,20,3,1
290,11.686633333333333,13,barrel,4,10,3,1
291,12.488133333333336,13,barrel,4,10,3,1
292,13.274416666666665,13,barrel,4,20,3,1
293,14.0431,13,barrel,4,0,3,1
294,14.79595,14,barrel,4,60,3,1
295,15.538916666666665,14,barrel,4,20,3,1
296,16.29406666666667,14,barrel,4,20,3,1
297,17.043716666666665,14,barrel,4,30,3,1
298,17.791766666666668,15,barrel,4,0,3,1
299,18.541350000000005,15,barrel,4,30,3,1
300,19.29058333333333,15,barrel,4,0,3,1
301,20.039766666666665,15,barrel,4,0,3,1
302,20.788233333333334,15,barrel,4,20,3,1
303,21.537266666666664,16,barrel,4,0,3,1
304,22.28526666666667,16,barrel,4,10,3,1
305,23.035349999999998,16,barrel,4,10,3,1
306,23.784166666666668,16,barrel,4,10,3,1
307,24.53278333333333,17,barrel,4,10,3,1
308,25.281683333333334,17,barrel,4,20,3,1
309,26.030483333333336,17,barrel,4,10,3,1
310,26.77873333333333,17,barrel,4,10,3,1
311,27.52843333333333,17,barrel,4,10,3,1
312,28.276399999999995,18,barrel,4,0,3,1
313,29.02625,18,barrel,4,0,3,1
314,29.774066666666666,18,barrel,4,10,3,1
315,30.5223,18,barrel,4,0,3,1
316,31.27215,18,barrel,4,10,3,1
317,32.0206,19,barrel,4,10,3,1
318,32.76996666666667,19,barrel,4,20,3,1
319,33.519400000000005,19,barrel,4,10,3,1
320,34.20514000000001,19,barrel,4,10,3,1
321,34.64085,19,barrel,4,10,3,1
322,-33.98158333333334,0,barrel,4,0,4,1
323,-33.91268333333334,0,barrel,4,20,4,1
324,-33.791850000000004,0,barrel,4,20,4,1
325,-33.618433333333336,0,barrel,4,0,4,1
326,-33.393166666666666,0,barrel,4,0,4,1
327,-33.115383333333334,0,barrel,4,20,4,1
328,-32.78585,0,barrel,4,10,4,1
329,-32.4047,0,barrel,4,10,4,1
330,-31.97158333333333,0,barrel,4,10,4,1
331,-31.485166666666668,0,barrel,4,0,4,1
332,-30.966216666666668,0,barrel,4,0,4,1
333,-30.4469,1,barrel,4,10,4,1
334,-29.925,1,barrel,4,20,4,1
335,-29.403916666666664,1,barrel,4,10,4,1
336,-28.883483333333334,1,barrel,4,20,4,1
337,-28.363816666666665,1,barrel,4,0,4,1
338,-27.8432,1,barrel,4,10,4,1
339,-27.3223,1,barrel,4,20,4,1
340,-26.801000000000002,2,barrel,4,30,4,1
341,-26.279700000000002,2,barrel,4,20,4,1
342,-25.759266666666665,2,barrel,4,50,4,1
343,-25.2377,2,barrel,4,20,4,1
344,-24.717616666666668,2,barrel,4,0,4,1
345,-24.196883333333336,2,barrel,4,40,4,1
346,-23.675833333333333,2,barrel,4,40,4,1
347,-23.155849999999997,3,barrel,4,40,4,1
348,-22.6336,3,barrel,4,40,4,1
349,-22.11355,3,barrel,4,20,4,1
350,-21.592583333333334,3,barrel,4,10,4,1
351,-21.072416666666665,3,barrel,4,30,4,1
352,-20.551216666666665,3,barrel,4,10,4,1
353,-20.030933333333337,4,barrel,4,20,4,1
354,-19.510300000000004,4,barrel,4,20,4,1
355,-18.988833333333332,4,barrel,4,30,4,1
356,-18.468033333333334,4,barrel,4,30,4,1
357,-17.946316666666664,4,barrel,4,70,4,1
358,-17.42715,4,barrel,4,50,4,1
359,-16.905933333333333,4,barrel,4,40,4,1
360,-16.385499999999997,5,barrel,4,20,4,1
361,-15.864383333333334,5,barrel,4,10,4,1
362,-15.343616666666668,5,barrel,4,0,4,1
363,-14.822366666666667,5,barrel,4,30,4,1
364,-14.291350000000001,5,barrel,4,20,4,1
365,-13.7231,5,barrel,4,20,4,1
366,-13.113099999999998,6,barrel,4,0,4,1
367,-12.463099999999999,6,barrel,4,10,4,1
368,-11.772583333333335,6,barrel,4,40,4,1
369,-11.038816666666667,6,barrel,4,60,4,1
370,-10.265353333333334,6,barrel,4,20,4,1
371,-9.452720000000001,7,barrel,4,80,4,1
372,-8.598153333333334,7,barrel,4,30,4,1
373,-7.701491666666667,7,barrel,4,40,4,1
374,-6.774793333333332,7,barrel,4,0,4,1
375,-5.845140000000001,8,barrel,4,0,4,1
376,-4.921543333333333,8,barrel,4,0,4,1
377,-3.984246666666667,8,barrel,4,0,4,1
378,-3.053203333333333,8,barrel,4,0,4,1
379,-2.1233116666666665,9,barrel,4,10,4,1
380,-1.1939611666666667,9,barrel,4,10,4,1
381,-0.26394599999999996,9,barrel,4,40,4,1
382,0.6673428333333334,10,barrel,4,0,4,1
383,1.597065,10,barrel,4,10,4,1
384,2.527198333333333,10,barrel,4,30,4,1
385,3.4572049999999996,10,barrel,4,10,4,1
386,4.388495,11,barrel,4,20,4,1
387,5.318201666666666,11,barrel,4,50,4,1
388,6.248185,11,barrel,4,30,4,1
389,7.178131666666666,11,barrel,4,30,4,1
390,8.108228333333333,12,barrel,4,40,4,1
391,9.039631666666667,12,barrel,4,40,4,1
392,9.981816666666665,12,barrel,4,10,4,1
393,10.941666666666665,13,barrel,4,30,4,1
394,11.915833333333333,13,barrel,4,0,4,1
395,12.9043,13,barrel,4,10,4,1
396,13.910383333333334,13,barrel,4,10,4,1
397,14.928899999999999,14,barrel,4,10,4,1
398,15.963616666666669,14,barrel,4,30,4,1
399,17.013616666666667,14,barrel,4,20,4,1
400,18.080383333333334,15,barrel,4,10,4,1
401,19.15958333333333,15,barrel,4,10,4,1
402,20.244133333333334,15,barrel,4,30,4,1
403,21.327633333333335,16,barrel,4,20,4,1
404,22.410966666666667,16,barrel,4,10,4,1
405,23.494500000000002,16,barrel,4,0,4,1
406,24.57828333333333,17,barrel,4,0,4,1
407,25.661333333333335,17,barrel,4,0,4,1
408,26.744316666666666,17,barrel,4,10,4,1
409,27.828866666666666,17,barrel,4,0,4,1
410,28.91265,18,barrel,4,10,4,1
411,29.994816666666665,18,barrel,4,20,4,1
412,31.078366666666668,18,barrel,4,10,4,1
413,32.16115,19,barrel,4,0,4,1
414,33.246383333333334,19,barrel,4,20,4,1
415,34.238980000000005,19,barrel,4,0,4,1
416,34.7785,19,barrel,4,40,4,1
417,-33.9982,0,barrel,4,0,5,1
418,-33.974333333333334,0,barrel,4,10,5,1
419,-33.88436666666667,0,barrel,4,20,5,1
420,-33.728366666666666,0,barrel,4,0,5,1
421,-33.50254999999999,0,barrel,4,20,5,1
422,-33.20965,0,barrel,4,10,5,1
423,-32.84878333333334,0,barrel,4,10,5,1
424,-32.42116666666667,0,barrel,4,50,5,1
425,-31.923800000000004,0,barrel,4,20,5,1
426,-31.361050000000002,0,barrel,4,40,5,1
427,-30.72881666666667,0,barrel,4,30,5,1
428,-30.055733333333333,1,barrel,4,10,5,1
429,-29.378616666666662,1,barrel,4,0,5,1
430,-28.700550000000003,1,barrel,4,10,5,1
431,-28.023966666666666,1,barrel,4,30,5,1
432,-27.34755,1,barrel,4,10,5,1
433,-26.670849999999998,2,barrel,4,0,5,1
434,-25.99383333333333,2,barrel,4,10,5,1
435,-25.316549999999996,2,barrel,4,0,5,1
436,-24.638899999999996,2,barrel,4,0,5,1
437,-23.962233333333334,2,barrel,4,0,5,1
438,-23.285883333333334,3,barrel,4,30,5,1
439,-22.608999999999998,3,barrel,4,10,5,1
440,-21.931516666666667,3,barrel,4,30,5,1
441,-21.254783333333332,3,barrel,4,0,5,1
442,-20.576533333333334,3,barrel,4,10,5,1
443,-19.90106666666667,4,barrel,4,20,5,1
444,-19.224316666666667,4,barrel,4,20,5,1
445,-18.54585,4,barrel,4,10,5,1
446,-17.86941666666667,4,barrel,4,10,5,1
447,-17.191883333333333,4,barrel,4,10,5,1
448,-16.514983333333333,5,barrel,4,40,5,1
449,-15.837666666666665,5,barrel,4,20,5,1
450,-15.16115,5,barrel,4,20,5,1
451,-14.485199999999999,5,barrel,4,0,5,1
452,-13.808016666666667,5,barrel,4,10,5,1
453,-13.131383333333334,6,barrel,4,10,5,1
454,-12.452849999999998,6,barrel,4,20,5,1
455,-11.77585,6,barrel,4,0,5,1
456,-11.100333333333333,6,barrel,4,10,5,1
457,-10.422383333333334,6,barrel,4,0,5,1
458,-9.745203333333334,7,barrel,4,10,5,1
459,-9.068251666666667,7,barrel,4,60,5,1
460,-8.389858333333335,7,barrel,4,50,5,1
461,-7.714173333333334,7,barrel,4,20,5,1
462,-7.035898333333333,7,barrel,4,10,5,1
463,-6.35836,8,barrel,4,40,5,1
464,-5.68025,8,barrel,4,10,5,1
465,-5.003236666666666,8,barrel,4,60,5,1
466,-4.326141666666667,8,barrel,4,30,5,1
467,-3.6478416666666664,8,barrel,4,10,5,1
468,-2.9705899999999996,9,barrel,4,20,5,1
469,-2.2931716666666664,9,barrel,4,20,5,1
470,-1.615655,9,barrel,4,10,5,1
471,-0.9384121666666667,9,barrel,4,10,5,1
472,-0.26149685000000006,9,barrel,4,0,5,1
473,0.41664566666666664,9,barrel,4,0,5,1
474,1.0947596666666668,10,barrel,4,0,5,1
475,1.77154,10,barrel,4,0,5,1
476,2.450706666666667,10,barrel,4,30,5,1
477,3.127625,10,barrel,4,20,5,1
478,3.80395,10,barrel,4,70,5,1
479,4.481885000000001,11,barrel,4,50,5,1
480,5.159448333333334,11,barrel,4,30,5,1
481,5.837054999999999,11,barrel,4,0,5,1
482,6.515553333333334,11,barrel,4,0,5,1
483,7.191701666666668,11,barrel,4,10,5,1
484,7.863511666666668,12,barrel,4,10,5,1
485,8.504126666666668,12,barrel,4,20,5,1
486,9.1093,12,barrel,4,0,5,1
487,9.675531666666666,12,barrel,4,20,5,1
488,10.206085,12,barrel,4,40,5,1
489,10.69885,12,barrel,4,10,5,1
490,11.155616666666667,13,barrel,4,10,5,1
491,11.574916666666669,13,barrel,4,10,5,1
492,11.957883333333333,13,barrel,4,20,5,1
493,12.303766666666666,13,barrel,4,10,5,1
494,12.619016666666667,13,barrel,4,20,5,1
495,12.928066666666666,13,barrel,4,20,5,1
496,13.237016666666667,13,barrel,4,20,5,1
497,13.546199999999999,13,barrel,4,10,5,1
498,13.855266666666665,13,barrel,4,30,5,1
499,14.164366666666668,13,barrel,4,10,5,1
500,14.473866666666666,14,barrel,4,10,5,1
501,14.782583333333335,14,barrel,4,10,5,1
502,15.091483333333331,14,barrel,4,10,5,1
503,15.401016666666665,14,barrel,4,0,5,1
504,15.710133333333332,14,barrel,4,10,5,1
505,16.019116666666665,14,barrel,4,20,5,1
506,16.328766666666667,14,barrel,4,20,5,1
507,16.6377,14,barrel,4,40,5,1
508,16.946299999999997,14,barrel,4,0,5,1
509,17.2556,14,barrel,4,10,5,1
510,17.56475,14,barrel,4,40,5,1
511,17.87363333333333,15,barrel,4,40,5,1
512,18.18326666666667,15,barrel,4,60,5,1
513,18.4924,15,barrel,4,10,5,1
514,18.801583333333333,15,barrel,4,30,5,1
515,19.1103,15,barrel,4,10,5,1
516,19.41971666666667,15,barrel,4,30,5,1
517,19.72865,15,barrel,4,10,5,1
518,20.037666666666667,15,barrel,4,40,5,1
519,20.3464,15,barrel,4,30,5,1
520,20.655916666666666,15,barrel,4,50,5,1
521,20.9651,15,barrel,4,30,5,1
522,21.2744,16,barrel,4,30,5,1
523,21.583500000000004,16,barrel,4,0,5,1
524,21.8927,16,barrel,4,0,5,1
525,22.20143333333333,16,barrel,4,0,5,1
526,22.510583333333333,16,barrel,4,50,5,1
527,22.82005,16,barrel,4,40,5,1
528,23.129,16,barrel,4,20,5,1
529,23.43865,16,barrel,4,40,5,1
530,23.74718333333333,16,barrel,4,50,5,1
531,24.056183333333333,16,barrel,4,30,5,1
532,24.36515,16,barrel,4,0,5,1
533,24.674466666666664,17,barrel,4,10,5,1
534,24.98375,17,barrel,4,0,5,1
535,25.2924,17,barrel,4,20,5,1
536,25.601783333333334,17,barrel,4,0,5,1
537,25.910933333333332,17,barrel,4,10,5,1
538,26.22005,17,barrel,4,0,5,1
539,26.529299999999996,17,barrel,4,10,5,1
540,26.8383,17,barrel,4,0,5,1
541,27.146983333333335,17,barrel,4,10,5,1
542,27.456149999999997,17,barrel,4,0,5,1
543,27.765349999999998,17,barrel,4,0,5,1
544,28.07445,18,barrel,4,10,5,1
545,28.383266666666668,18,barrel,4,10,5,1
546,28.69281666666667,18,barrel,4,10,5,1
547,29.0018,18,barrel,4,0,5,1
548,29.311183333333336,18,barrel,4,0,5,1
549,29.61981666666667,18,barrel,4,0,5,1
550,29.9293,18,barrel,4,0,5,1
551,30.237150000000003,18,barrel,4,10,5,1
552,30.546633333333332,18,barrel,4,0,5,1
553,30.8558,18,barrel,4,30,5,1
554,31.164916666666667,18,barrel,4,10,5,1
555,31.474249999999998,19,barrel,4,0,5,1
556,31.78323333333333,19,barrel,4,10,5,1
557,32.092016666666666,19,barrel,4,10,5,1
558,32.40203333333333,19,barrel,4,0,5,1
559,32.71131666666667,19,barrel,4,20,5,1
560,33.02035,19,barrel,4,20,5,1
561,33.32961666666667,19,barrel,4,0,5,1
562,33.63836666666667,19,barrel,4,20,5,1
563,33.9475,19,barrel,4,10,5,1
564,34.25591666666667,19,barrel,4,10,5,1
565,34.53962,19,barrel,4,10,5,1
566,34.71835,19,barrel,4,20,5,1
567,-33.99246000000001,0,barrel,4,10,6,1
568,-33.94338333333333,0,barrel,4,0,6,1
569,-33.833133333333336,0,barrel,4,20,6,1
570,-33.66278333333333,0,barrel,4,10,6,1
571,-33.43261666666667,0,barrel,4,0,6,1
572,-33.14218333333333,0,barrel,4,20,6,1
573,-32.79148333333333,0,barrel,4,0,6,1
574,-32.3816,0,barrel,4,20,6,1
575,-31.911316666666664,0,barrel,4,0,6,1
576,-31.380583333333334,0,barrel,4,30,6,1
577,-30.789249999999996,0,barrel,4,30,6,1
578,-30.1392,1,barrel,4,40,6,1
579,-29.4289,1,barrel,4,40,6,1
580,-28.658383333333333,1,barrel,4,40,6,1
581,-27.829833333333337,1,barrel,4,10,6,1
582,-26.938150000000004,2,barrel,4,40,6,1
